gene_name,indices
CRIPT,1620
ADGRB3,1621
MFSD13A,1622
SLF2,1623
LIPF,1624
PPP1R3C,1625
MXI1,1626
PRLHR,1627
KCNIP2,1628
HOXB8,1629
HOXB5,1630
HOXB7,1631
HOXB1,1632
DUSP1,1633
PANK3,1634
MSX2,1635
INSL4,1636
IFNA7,1637
LRP11,1638
CCDC170,1639
ARAP3,1640
PCDHB8,1641;273832
PCDHB10,1642;273844
PCDHB14,1643;273851
PCDHB12,1644;273847
SLC25A2,1645
PRRX1,1646
TNN,1647
TTLL2,1648
MSANTD2,1649
PDZD11,1650
NUDCD1,1651
CCDC77,1652
MTRF1,1653
CCDC169,1654
UFM1,1656
ELF1,1657
ALG5,1658
EXOSC8,1659
FAM53C,1660
MYOT,1661
EGR1,1662
PFN2,1663
SERP1,1664
MTERF2,1665
NFYB,1666
WASHC3,1667
FZD3,1668
SLC39A14,1669
DUSP4,1670
SORBS3,1672
CHRNA2,1673
PPP3CC,1674
RNF170,1675
TARDBP,1676
PRAMEF2,1677;204880
RDH10,1678
LUC7L3,1679
DLX4,1680
COIL,1681
TBX2,1682
SLC35B1,1683
TBX4,1684
TEX14,1685
FAM117A,1686
NCAPH,1687
TMEM131L,1688
MND1,1689
ZNF141,1690
TSHZ3,1691
TAS2R8,1692;163305;187503
PLBD1,1693
KLRK1,1694
TAS2R10,1695;165015;188099
PRB1,1696;194872;196373
PYROXD1,1697
IAPP,1698
KCNJ8,1699
TAS2R7,1700;164258;189618
TAS2R9,1701;163661;191936
ZNF549,1702
ZSCAN18,1703
ZNF211,1704
TFG,1705
KALRN,1706
NAA50,1707
PAX6,1708
MAPK8IP1,1709
PEX16,1710
DEPDC7,1711
CAT,1712
ACHE,1713
FBXO24,1714
GJB6,1715
GJA3,1716
GHSR,1717
TNFSF10,1718
SLITRK3,1719
CPXM2,1720
GSTM2,1721
ADORA3,1722
GTDC1,1723
CXCR4,1724
ACVR2A,1725
POLK,1726
FLT3,1727
RASL11A,1728
FYTTD1,1729
MTERF4,1730
MRPS2,1731
MYOG,1732
COPA,1733
HLA-DQA2,1734;24322;41576;60632;62916;63802;65076;67934
PRM2,1735
OPN4,1736
AHR,1737
SCRN1,1738
ETV1,1739
BBS9,1740
OCM,1741
EEPD1,1742
KIAA0087,1743
WIPF3,1744
NPY,1745
HOXA7,1746
INHBA,1747
FKBP9,1748
POLM,1749
RAMP3,1750
MRM2,1751
TWIST1,1752
SLC25A51,1753
CLTA,1754
TAF1L,1755
PHF24,1756
DNAI1,1757
DCAF10,1758
ZC3HAV1,1759
AKR1D1,1760
NEUROG3,1761
SRGN,1762
EGR2,1763
FAM149B1,1764
UNG,1765
DYNLL1,1766
IFT81,1767
ACADS,1768
HVCN1,1769
RNF11,1770
BHLHE41,1771
SSPN,1772
ITPR2,1773
STX10,1774
DDX39A,1775
PKN1,1776
TRIR,1777
ADGRE5,1778
ZNF442,1779
KLHL24,1780
CCDC70,1781
EBPL,1782
ATP7B,1783
ZC3H13,1784
CENPK,1785
NEUROD4,1786
PFDN5,1787;274172
ORMDL2,1788
NR4A1,1789
PDE1B,1790
HOXC13,1791
LRP1,1792
HOXC11,1793
HOXC12,1794
HOXC6,1795
SMUG1,1796
TYRL,1797
FAAH,1798
RSRP1,1799
IL13RA2,1800
COL10A1,1802
SEC61A1,1803
TCEAL3,1804
RAB9B,1805
NRK,1806
MAGEA9,1807
RAB9A,1808
RIF1,1809
TTC21B,1810
NMI,1811
TNFAIP6,1812
ACVR1C,1813
SLC36A1,1814
BATF3,1815
KCNJ2,1816
EXOSC9,1817
PLA2G12A,1818
SNRPA,1820
B9D2,1821
COQ8B,1822
C4BPB,1823
ZNF468,1824
ZNF415,1825
ZNF350,1826
RAB38,1827
GPR83,1828
HAUS3,1829
CHPF,1830
INHA,1831
FAM124B,1832
SP140L,1833
ENKD1,1834
UBE2C,1835
SLC35C2,1836
ACTR5,1837
MC3R,1838
GCNT7,1839
CTCFL,1840
SYS1,1841
PI3,1842
WFDC3,1843
SLC12A5,1844
ARHGAP40,1845
ATP5F1E,1846
PLCG1,1847
SRSF6,1848
RAB22A,1849
PTGIS,1850
CDH26,1851
SNAI1,1852
MOCS3,1853
RNF114,1854
MAGEA10,1856
PEPD,1857
IL9R,1858;276307
NAGK,1859
MCEE,1860
PAIP2B,1861
SNRNP27,1862
MPHOSPH10,1863
IL17C,1864
LIPE,1865
PSG9,1866
PSG4,1867
PSG1,1868
HIF3A,1869
IRGC,1871
PINLYP,1872
LYPD3,1873
CEACAM8,1874
RNF39,1875;25145;42723;44855;48663;53285;59472;59893
DST,1876
FBXO9,1877
PACSIN1,1878
RRP36,1879
BTN1A1,1880;275053
BTN3A3,1881
SNRPC,1882
SLC17A1,1883
ABCC10,1884
H1-3,1885
H4C6,1886
PEX6,1887
UNC5CL,1888
AARS2,1889
H1-1,1890
ZNF391,1891
OR2B6,1892
TCP11,1893
APOBEC2,1894
KLHDC3,1895
TREM1,1896
MEA1,1897
COL21A1,1898
CDKN1A,1899
SOX4,1900
CPNE5,1901
SSR1,1902
NRN1,1903
ATXN1,1904
DEK,1905
BLOC1S5,1906
OPN5,1907
LRRFIP1,1908
EREG,1910
TRIM51,1911
MYRF-AS1,1912
SCGB1D2,1913
SCGB2A1,1914
EMC3,1915
SH3TC1,1916
KATNAL2,1917
BBS2,1918
MT2A,1919
GOT2,1920
SPHK2,1921
PIWIL1,1922;189607
RAP2A,1923
SLC10A2,1924
HROB,1925
SLC22A5,1926
IRF1,1927
DMAC2L,1928
BMP4,1929
PTGER2,1930
RPS29,1931
SOX9,1932
MYH2,1933
MRPS7,1934
ARMC7,1935
NUP85,1936
MIF4GD,1937
NT5C,1938
MSTO1,1939
MBOAT7,1940;187727;187799;187844;188086;188353;188698;189095;189824;193842
LILRB3,1942;187660;188470;190064
LILRA6,1943;188170;188178;189627;190522
ZBTB46,1944
SLC35F5,1945
INSIG2,1946
PSD4,1947
PSPN,1948
ALKBH7,1950
CLPP,1951
TNFSF9,1952
THOC2,1953
RPL23,1954
STRADA,1955
CD70,1956
C3,1957
SH2D3A,1958
TNFSF14,1959
RTN2,1960
EML2,1961
VASP,1962
SYMPK,1963
CFAP61,1964
CDC25B,1965
GNRH2,1966
CD93,1967
CST8,1968
PSMF1,1969
CSTL1,1970
TMX4,1971
RRBP1,1972
DSTN,1973
LAMP5,1974
SNRPB2,1975
TCF15,1976
OTOR,1977
BANF2,1978
FAM110A,1979
SCRT2,1980
DEFB129,1981
RAD21L1,1982
TLE6,1983
S1PR4,1984
NCLN,1985
CITED1,1986
ANKHD1,1987
PITHD1,1988
MAX,1989
FNTB,1990
ARMCX5,1991
MMP24,1992
NECAB3,1993
RALY,1994
C20orf173,1995
BPIFB9P,1996
PLAGL2,1997
AGO3,1998
UROD,1999
KLC1,2001
PCID2,2002
SLURP1,2003
LRFN3,2004
IGFLR1,2005
CAPNS1,2006
PDCD2L,2007
UBA2,2008
FFAR2,2009
HCST,2010
FFAR1,2011
KRT13,2012
KRT35,2013
KRT38,2014
CCR7,2015
KRT9,2016
NR1D1,2017
ARL2,2018
BCL2L12,2019
RRAS,2021
PRRG2,2022
TSKS,2023
NOP53,2024
FLRT1,2025
SBDS,2026
CSN1S1,2027
STATH,2028;206934
HTN1,2029;207229
IFI35,2030
MLX,2031
WNK4,2032
DNASE1,2033
TRAP1,2034
SUGP1,2035
DDX49,2036
GDF1,2037
SDF2,2038
NSRP1,2039
AHDC1,2040
SLC35A2,2041;275151
CFP,2043
ELK1,2044
ATG14,2045
DLGAP5,2046
L3HYPDH,2047
HSPA2,2048
TBPL2,2049
SGPP1,2050;217077
PLEKHG3,2051
EVI2A,2052
OMG,2053;273889
AIF1L,2054
FAM78A,2055
CTAG2,2056
MAGEC2,2057
CANX,2058;210254
PYCARD,2059
COX7C,2060
PHPT1,2061
TRAF2,2062
ABHD8,2063
HELB,2064
TSPAN8,2065
RAB3IP,2066
YEATS4,2067
NDUFB2,2068
TAS2R3,2069
TAS2R4,2070
TAS2R5,2071
ZNF777,2072
IDUA,2073
ZNF317,2074
PIN1,2075
FBXL12,2076
KIF17,2077
PLA2G2C,2078
CYP4F11,2079
SIN3B,2080
EPS15L1,2081
KLF2,2082
OR7C2,2083
OR7C1,2084
F2RL3,2085
HCFC1R1,2086
JPT2,2087
UNKL,2088
GFER,2089;274477
SYNGR3,2090;274470
RAB40C,2091
WDR24,2092
GNG13,2093
TUBBP1,2094
ZNF10,2095
TICAM1,2096
MON1B,2097
METTL25,2098
EIF3K,2099;206785
EMC6,2100
OR1E2,2101
TUBA4A,2103
VIL1,2104
AAMP,2105
PNKD,2106
TNFRSF19,2107
PHTF2,2108
HSPB1,2109
GNG11,2110
SEM1,2111
GNGT1,2112
PTPN12,2113
FGL2,2114
STYXL1,2115
PEX1,2116
LRFN1,2117;274286
SPINK2,2118
RASL11B,2119
TUBGCP6,2120
DGCR6L,2121
NCF4,2122;190297
CYTH4,2123
GCAT,2124
SGSM3,2125
SEZ6L,2126
VPREB3,2127
SDF2L1,2128
YWHAH,2129
RFPL1S,2130
RFPL2,2131
A4GALT,2132
RFPL3,2133
CDC42EP1,2134
MCHR1,2135
GALR3,2136
TST,2137
APOL5,2138;193075
IGLL1,2139
CCDC117,2140
APOL2,2141
RAC2,2142
LIF,2143
C22orf23,2144
APOBEC3A,2145;162115
EMC4,2146
PMPCB,2147
DNAJC2,2148
TAS2R16,2149
ATP6V1F,2150
LSM8,2151
VGF,2152
STRIP2,2153
DNAJB9,2154
LRRC4,2155
CALU,2156
SMO,2157
LRRC17,2158
OPN1SW,2159
SIRT2,2160;206833
HOXD3,2161
MTX2,2162
HOXD9,2163
HOXD10,2164
HOXD11,2165
ARHGAP22,2166
PIAS1,2167
SNAP23,2168
TMOD2,2169
SLTM,2170
DLL4,2171
ALDH1A2,2172
KNSTRN,2173
SERF2,2174
CLN6,2175
ARPP19,2176
VPS13C,2177
ISLR,2178;242399
THAP10,2179
AMOTL2,2180
ACKR4,2181
MBD4,2182
COPB1,2183
MYOD1,2184
TPH1,2185
E2F8,2186
SOX15,2187
PIMREG,2188
USP6,2189
ZNF232,2190
AIPL1,2191
CD68,2192
TXNDC17,2193
ATP1B2,2194
FXR2,2195
MPDU1,2196
DNAAF11,2198
QTRT1,2199
ILF3,2200
AP1M2,2201
ERI1,2202;275970
CLEC11A,2203
KLK12,2204
SIGLEC9,2205
NFATC4,2207;213720
PRORP,2208
GEMIN2,2210
DHRS2,2211
BCL2L2,2212
PARP2,2213;274108
FOXA1,2214
EAPP,2215
EGLN3,2216
PIP4P1,2217;274101
NEDD8,2218;214371
DAD1,2219
CDO1,2220
RAP1B,2221
ADGRE1,2222
AANAT,2223
ARHGEF6,2224
ART1,2225
CHRNA10,2226
TTTY1B,2227
RPS4Y1,2228
TTTY1,2229
VCY1B,2230
VCY,2231
RBMY1J,2232
CDY2A,2233
DAZL,2234
MAPK8IP3,2235
MKNK2,2236
KLF16,2237
PGAP6,2238
INS,2239
ABHD17A,2240
SALL1,2241
ZC3H14,2242
MYO16,2243
LMAN1,2244
NUP37,2245
DMXL2,2246
DSC2,2247
ANGEL1,2248
SAMD4A,2249
CNGB1,2250
CDADC1,2251
NALCN,2252
VPS35L,2253
DOCK7,2254
CORO7,2255;190729
SEC14L5,2256
CEP170B,2257
CLSPN,2258
PBX4,2259
DHX40,2260
DTWD1,2261
MEGF8,2262
ZNF221,2263
HCN2,2264
WDR18,2265
IGSF21,2266
SLX1A,2267
INTS2,2268
KHNYN,2269
CERS4,2270
ESRP2,2271
LILRA1,2272;188050;188523;188926
LILRA2,2273;188613;188660;189361
TUBG2,2275
TUBG1,2276
CFHR4,2277
RPS16,2278
MAST1,2279
PLPPR2,2280
SULT1C2,2281
NCAPG,2282
RABGAP1L,2283
ESYT2,2284
ALOX12,2285
FBXO44,2286
UGT2A3,2288;187934
ADAMTS2,2289
CIAO3,2290
HBA2,2291
TRNT1,2292
PDGFRL,2293
DHX29,2294
DHX58,2295
KRT12,2296;163123
KRT31,2297;163541;274728
KRT33B,2298;162160;274727
PCCB,2299
ARFGEF3,2300
USP40,2301
VPS50,2302
SNX4,2303
ROPN1B,2304
SPAG1,2305
RRM2B,2306
RHOBTB2,2307
RAF1,2308
TDRD1,2309
MED17,2310
RIC1,2311
SCML2,2312
NXPE1,2313
TSG101,2314
CARD10,2315
KIAA0930,2316
DHX35,2317
TRPC4AP,2318
TYMP,2319
DNAAF9,2320
ELN,2321
FKBP6,2322
CUL9,2323
ACTR3C,2324
PCDHGA12,2325
PCDHGC5,2326
TMCO6,2327
NDUFA2,2328
UBE4A,2329
POLDIP3,2330
MICAL3,2331
TRMT2A,2332
ESS2,2333
MYH13,2334
ZSCAN9,2335
ZKSCAN3,2336
MICB,2337;27957;34525;50124;55983;57687;59918;60615
KRT5,2338
KRT1,2339
KRT75,2340
KRT6C,2341
KRT6B,2342
DPF2,2343
GAMT,2344
GALNT8,2345
KCNA5,2346
CRACR2A,2347
PSMG3,2348
STARD8,2349
NALF2,2350
ECSIT,2351
LDLR,2352
ELOF1,2353
ANGPTL8,2354
CNN1,2355
CDC16,2356
ZSCAN10,2358
NECTIN2,2359
APOE,2361
TOMM40,2362
APOC2,2363
ALLC,2364
GADD45G,2365
XPO7,2366
ACE2,2367
INF2,2368
FAM98C,2369
SAFB2,2370
NCAN,2371
PLVAP,2372
BST2,2373
NSUN5,2374
SLC27A1,2375
USHBP1,2376
COLGALT1,2377
MRPL34,2378
PGLS,2379
LSM7,2380
MAS1,2381
MLLT1,2382
FUT5,2383
BMP15,2384
ACTN4,2385;207007
NDUFA10,2386
ZNF655,2387
EPO,2388
CACNG6,2389
ZSWIM6,2390
SCO2,2391
ZNF764,2392
ZNF747,2393
PXDN,2394
GDF15,2395
PGPEP1,2396
LSM4,2397
JUND,2398
HRC,2399
TRPM4,2400
ZNF557,2401
OLFM1,2402
NUMBL,2403
TNNI2,2404;242588
CYP2G1P,2405;180660
ATXN10,2406
TUBGCP2,2407
CALY,2408
CYP2E1,2409
HBZ,2410
MNX1,2411
ZNF337,2412
ALKBH6,2413
CEP85,2414
TAF4,2415;199013
GATA5,2416
RBBP8NL,2417
LAMA5,2418
ADRM1,2419
PRDM12,2420
UBE2M,2421
TRIM28,2422
YIPF2,2423
EIF2S3,2424
TMEM160,2425
ZC3H4,2426
GMFG,2427;274274
MAP3K10,2428
SESN2,2429;216470
CCDC62,2430
HIP1R,2431
MRPL4,2432
PPAN,2433
EIF3G,2434
ANGPTL6,2435
SHFL,2436
ZNF426,2437
SLC6A8,2438
ZNF331,2439
ZNF236,2440
SLC7A10,2441
LRP3,2442
MTRFR,2443
GRWD1,2444
NOL11,2445
UBE4B,2446
PKDREJ,2447
NUTM2F,2448
SLC35D2,2449
TXLNGY,2450;62404
PPIL4,2451
AKAP12,2452
LATS1,2453
BPIFB1,2454
BPIFA2,2455
RBM39,2456
DEFB118,2457
ACSS2,2458
EDA2R,2459
ARHGEF9,2460
C1QL1,2461
GFAP,2462
HIGD1B,2463
ATP6V1E1,2464
CCL25,2465
COX4I1,2466
EMC8,2467
GSE1,2468
C16orf95,2469
GINS2,2470
TTTY11,2471;222253
F12,2472
NFATC1,2473
IDO1,2474
ABCB7,2475
HAUS8,2476
ADGRE3,2477
MRPS25,2478
TBC1D5,2479
CAPN7,2480
C3orf20,2481
RBSN,2482
NAPSA,2483
NR1H2,2484
PDLIM4,2485
GFPT2,2486
RPL27,2487
PSMC3IP,2488
VPS25,2489
RAMP2,2490
AOC2,2491
G6PC1,2492
PCDHAC1,2494;273802
PCDHGA3,2495
NDFIP1,2496
TTTY6,2497
TTTY6B,2498
EXOC4,2499
PPFIA1,2500;243087
FLYWCH1,2501
TMEM204,2502
THOC6,2503
BARX1,2504
WDR44,2505
CKMT2,2506
ZCCHC9,2507
KRT15,2508
TNS4,2509
RARA,2510
KRTAP9-8,2511;274748
PPP1R1B,2512
FMO5,2513
PRKAB2,2514
FUS,2515
FSHB,2517
ZNF132,2518
USP29,2519
CHSY1,2521
SNRPA1,2522
NR0B2,2523
LIN28A,2524
ADCY7,2525
THAP1,2526
RHPN2,2527
FAAP24,2528
LRRC9,2529
ACTR10,2530
GCH1,2531
LGALS3,2532
UBE2L2,2533
PODNL1,2534;242318
ZNF700,2535
DNAJB1,2536
ZSWIM4,2537;242567
RFX1,2538;242532
DCAF15,2539;242441
SDC1,2540
TRIM21,2541
WDR7,2542
SMARCC1,2543
SLC6A11,2544
NUP210,2545
HSD17B7,2546
EMILIN2,2547
DNHD1,2548
ARFIP2,2549
RRP8,2550
TIMM10B,2551
EFR3A,2552
OC90,2553
PTCD3,2554
IMMT,2555
MRPL35,2556
IQCA1,2557
ILKAP,2558
PER2,2559
RAMP1,2560
SCLY,2561
PTPRE,2562
CARD6,2563
RAP1GAP2,2564
MYBBP1A,2565
RPA1,2566
SERPINF1,2567;204631
EEFSEC,2569;215892
TMEM128,2570
COQ3,2571
POPDC3,2572
LANCL2,2573
GRSF1,2574
JCHAIN,2575
UTP3,2576
WBP2,2577
H3-3B,2578
TRIM47,2579
ZRANB2,2580
KDM6B,2581
ASGR2,2582
SLC52A1,2583
GUCY2D,2584
CLEC10A,2585
RIDA,2586
MATN2,2587
REEP2,2589
PCBD2,2590
ERAL1,2591
NIP7,2592
TERF2,2594
VPS4A,2595
JAG1,2596
HSPA12B,2597
SNAP25,2598
BTBD3,2599
NXT1,2600
RIN2,2601
SSTR4,2602
CRP,2603
HAPLN2,2604;273982
APCS,2605
IGHMBP2,2606
ACY3,2607
TESMIN,2608
DPH2,2609
ZSWIM3,2611
OSER1,2612
SERINC3,2613
KCNK15-AS1,2614
DMGDH,2615
BHMT2,2616
AP3B1,2617
ZBED3,2618
SYT4,2619
SLC14A2,2620
NMUR2,2621
PDE6A,2622
MTUS2,2623
USPL1,2624
XPO4,2625
HMGB1P5,2626
RNF17,2627
CHRM3,2630
MYH4,2631
PEMT,2632
SCO1,2633
CHI3L1,2634
MYBPH,2635
CHIT1,2636
LGR6,2637
DCLK1,2638
CCNA1,2639
RFXAP,2640
STARD13,2641
MORC4,2642
RNF128,2643
GNG5P1,2644;201760
PCDH19,2645
MTNAP1,2646
SLC39A11,2647;204681
BTBD2,2648
KMT5C,2649
ZNF414,2650
PDE6B,2651
HSPBP1,2652
CSNK1G2,2653
RTTN,2654
MACROD1,2655
LGALS12,2656
PLAAT4,2657
PLAAT2,2658
ZNF679,2659
CEP20,2660;196522
MED10,2661;273962
CCDC134,2662
SLC2A11,2663;193305
SEC14L4,2664
PI4KA,2665
GIMAP4,2667
MKRN1,2668
ACTR3B,2669
NTS,2670
BTG1,2671
DYDC2,2672
TMTC1,2673
KRAS,2674
IPO8,2675
SPINK5,2676
PMP2,2677
FABP4,2678
IMPA1,2679
E2F5,2680
CCDC59,2681
LYVE1,2682
SBF2,2683
MICAL2,2684
RRAS2,2685
TEX15,2686
SARAF,2687
RNF122,2688
DUSP26,2689
ERG28,2690
DGLUCY,2691
UNC79,2692;191031
CATSPERB,2693;194000
VRTN,2694
SYNJ2BP,2695
TTC9,2696
MED6,2697
EIF2S1,2698
ADAM20,2699
ELP3,2700
PEBP4,2701
ADAMDEC1,2702
CTIF,2703;206858
MRO,2704
MBD2,2705
IER3IP1,2706
KGD4,2707;189513
CCNB1,2708
CDK7,2709;189810
CD180,2710
IL5RA,2711
IRAK2,2712
CAMK1,2713
VHL,2714
BHLHE40,2715
ARL8B,2716
EDEM1,2717
CHL1,2718
DPH6,2719
KATNBL1,2720
EMC7,2721
TRPM1,2722;188238
AMPD2,2723
REG4,2724
TSHB,2725
GSTM5,2726
GSTM3,2727
SORT1,2728
WNT2B,2729
LAMTOR5,2730
NOTCH2,2731
TRIM45,2732
CD101,2733
VTCN1P1,2734
AP4B1,2735
PPHLN1,2736
FKBP11,2737
ARF3,2738
TMEM106C,2739
SLC38A2,2740
PLEKHA8P1,2741;12613
KIDINS220,2742
LPIN1,2743
CMPK2,2744
SAA2,2745
ANO3,2746
FST,2747
CFHR5,2748;274680
ERN2,2749
NEDD4L,2750
RAX,2751
NARS1,2752
GRP,2753
RELCH,2754
IL2RA,2755
CCNH,2756
HRH4,2757
CABLES1,2758
EMP1,2759
RERG,2760
SLCO1B1,2761
SPX,2762
DDB2,2763
ACP2,2764
FOLH1,2765
RTL8C,2766
RAB33A,2767
RBMX2P2,2768
MTNR1B,2769
PUM1,2770
SPOCD1,2771
PHC2,2772
TUT4,2773
PRPF38A,2774
DSG3,2775
RNF138,2776
DSG1,2777
DSC1,2778
FHOD3,2780
DAGLA,2781
TIMM10,2782
AHNAK,2783
CBLIF,2784
APLNR,2785
FADS2,2786
TMEM258,2787
TCN1,2788
CEP135,2789
PDGFRA,2790
BIVM,2791
CARS2,2792
ADAMTS8,2793
KLB,2794
SEMA6A,2795
APC,2796
NREP,2797
UBQLN1,2798
ANXA1,2799
GOLM1,2800
ENTREP1,2801
ADAM19,2802
CCNJL,2803
USP30,2804
SDS,2805
MSI1,2806
HNF1A,2807
TBX3,2808
OASL,2809
HRK,2810
RNFT2,2811
DTX1,2812
TRAFD1,2813
ASB4,2814
GSAP,2815
OCM2,2816
UPK3B,2817;64163
TMEM243,2818
TMEM60,2820
PNPLA8,2821
HILPDA,2822
RINT1,2823
KMT2E,2824
BACH2,2825
KHDC1,2826
CEP162,2827
NT5E,2828
MRAP2,2829
AKIRIN2,2830
ORC3,2831
LMO2,2832
NAT10,2833
EHF,2834
ELF5,2835
PRRG4,2836
METTL1,2837
CD63,2838
PRPH,2839
AVIL,2840
AMHR2,2841
LACRT,2842
GDF11,2843
ITGA7,2844
FAM186B,2845
RDH5,2846
AGAP2,2847
KRT85,2849
CDK4,2850
PPP1R1A,2851
TROAP,2852
TSPAN31,2853
TFCP2,2854
PAN2,2855
ESPL1,2856
ZC3H10,2857
KRT84,2858
ACVR1B,2859
OS9,2860
KRT82,2861
KCNH3,2862
PKIB,2863
TAAR5,2864
NMBR,2865
SMPD2,2866
REPS1,2867
HTRA2,2869
PRADC1,2870
CCT7,2871
RAB11FIP5,2872
SMYD5,2873
DYSF,2874
MRPL53,2875
EMX1,2876
KCNMB4,2877
GNS,2878
MDM2,2879
KLHL36,2881
BCO1,2882
MPHOSPH6,2883
TMEM231,2884
NDRG4,2885
DYNC1LI2,2886
FBXL8,2887
FHOD1,2888
CCDC102A,2889
PCNX2,2890
URB2,2891
TAF5L,2892
STX6,2893
RGS8,2894
NPL,2895
LAMC1,2896
SP110,2898
MRPL44,2900
CHRND,2901
PAX3,2902
DOCK10,2903
TTLL4,2904
USP37,2905
HTR2B,2906
SLC19A3,2907
SERPINE2,2908
WNT10A,2909
TMBIM1,2910
CYP27A1,2911
EIF4E2,2912
CAB39,2913
COX5B,2914;273548
REV1,2915
MFSD9,2916
TMEM127,2917
EDAR,2918
MRPS9,2919
GPR45,2920
C2orf49,2921
ANKRD36B,2922;273614
EPC2,2923
ALDH1L2,2924
USP44,2925
PLXNC1,2926
APPL2,2927
DRAM1,2928
SLC41A2,2929
TPTE2P4,2930
CKAP2,2931
THSD1,2932
RCBTB1,2933
MED4,2934
RPL13AP9,2935
NUDT15,2936
PLEKHA8,2937
CAMK2B,2938
SPDYE1,2939
CHST12,2940
IGF2BP3,2941
GPNMB,2942
ABCB5,2943
KDELR2,2944
NUP42,2945
IL6,2946
BZW2,2947
TBRG4,2948
DDX56,2949
HUS1,2950
CCM2,2951
MYO1G,2952
TTYH3,2953
CIDEB,2954;213756
TTC5,2955;274018
NKX2-8,2956
ACSBG1,2957
MTHFS,2958
ABHD17C,2959
IREB2,2960
ALPK3,2961
TM6SF1,2962
CIB2,2963
CALCOCO2,2964
RSAD1,2965
NMT1,2966
SRSF1,2967
VEZF1,2968
CHAD,2969
TACO1,2970
TEX2,2971
CSHL1,2972
LIMD2,2973
BRIP1,2974
KAT7,2975
RTP4,2976;273458
NDUFB5,2977
MRPL47,2978
TRA2B,2979
MARCHF7,2980
CD302,2981
GALNT5,2982
TANK,2983
BLK,2984;214490
SKIL,2985
KCTD3,2986
ZNG1B,2987
IL36G,2988
IL1RN,2989
IL36A,2990
IL36B,2991
CFC1,2992
CCDC115,2993
SAP130,2994
BIN1,2996
IMP4,2997
HS6ST1,2998
UGGT1,2999
GYPC,3000
GAD2,3001
PALM2AKAP2,3002
LRRC8A,3003
ECPAS,3004
TOR1B,3005
RALGPS1,3006
OR1J1,3007
OR13C9,3008
TMOD1,3009
DAB2IP,3010
SLC31A2,3011
ZNF189,3012
ORM1,3013
STX17,3014
BAAT,3015;196093
GABBR2,3016
HEMGN,3017
PSMB7,3018
RABEPK,3019
OR1L4,3020
PDCL,3021
CTSV,3022
ARPC5L,3023
DERL1,3025
MYC,3026
CCN3,3027
IFNA6,3028
RANBP6,3029
RNF38,3030
CCL21,3031
SIT1,3032
DMRT2,3033
CCL27,3034
DCTN3,3035
CD72,3036
HINT2,3037
RIPOR2,3038
KLC4,3039
KIF13A,3040
CDSN,3041;24926;27966;43477;62515;70873
GMPR,3042
TMEM63B,3043
FRS3,3044
TTBK1,3045
TJAP1,3046
TINAG,3047
GCM1,3048
RIPK1,3049
TUBB2B,3050
PSORS1C2,3051;27965;40160;41681;46084;71356
C6orf15,3052;27967;39321;49373;59091;67380
MRPS18B,3053;11178;39154;39419;43093;56500;59134
IER3,3054;27981;41903;42274;55505;56309
DDR1,3055;10755;34601;39066;39554;39604;44044
PSORS1C1,3056;24927;44609;53749;59210;64293
PGBD1,3057
MOG,3058;25205;27960;34677;40853;41329;42787;45261
GTF2H4,3059;24945;39743;41777;42205;51862
POU5F1,3060;24909;38960;43815;50980;51172;53759
TRIM15,3061;25120;40840;45847;47691;49204;49432;51511
CLPS,3062
RNF144B,3063
TRIM10,3064;25122;39562;42160;42629;50502;52342;62600
HLA-F,3065;13825;16897;25193;25194;44509;49142
NRM,3066;27985;38764;46321;46382;52383;56243
FAM8A1,3067
C6orf52,3068;213810
FGFBP2,3069
TLR2,3070
THAP12,3071
ANKRD42,3072
CCDC90B,3073
RAB30,3074
CREBZF,3075
LRRC32,3076
MRPL15,3077
PI15,3078
TTPA,3079
GGH,3080
SLCO5A1,3081
SULF1,3082
TGS1,3083
SDCBP,3084
USP2,3085
HTR3B,3086
SORL1,3087
BUD13,3088
MMP7,3089
MMP20,3090
MMP27,3091
DCUN1D5,3092
FDXACB1,3093
POU2F3,3094
FDX1,3095
CFAP68,3096
FXYD6,3097
ARHGAP20,3098
FXYD2,3099
MMP13,3100
CASP5,3101
ALKBH8,3102
UNC13C,3103
SQOR,3104
CTDSPL2,3105
THBS1,3106
NUSAP1,3107
NDUFAF1,3108
KIF23,3109
SPESP1-NOX5,3110
HAUS2,3111
PARP6,3112
RPLP1,3113
LRRC49,3114
TUBGCP4,3115
RMDN3,3116
ITPKA,3117
PLCB2,3118
TMEM62,3119
PAK6,3120
ADAM10,3121
BCL2L10,3122
RSL24D1,3123
GCHFR,3124
MNS1,3125
BCAR3,3126
TTLL7,3127
FNBP1L,3128
KYAT3,3129
ARHGAP29,3130
RTCA,3131
CEP68,3132
IFT172,3133
SELENOI,3134
KHK,3135
ADCY3,3137
PNPT1,3138
DYNC2LI1,3139
ACTR2,3140
PREB,3141
PREPL,3142
SLC3A1,3143
SIX3,3144
CENPO,3145
LRPPRC,3146
CYP2C9,3147
LOXL4,3148
BTBD16,3149
KIF11,3150
TACC2,3151
CALHM2,3152
ARL3,3153
KIF20B,3154
EXOC6,3155
SHTN1,3156
FGFR3,3157
DBR1,3158
TOPBP1,3159
DNAJC13,3160
GPR87,3161
SLFN12L,3162
SATB2,3163
AOX1,3164
ERBB4,3165
BARD1,3166
MSTN,3167
ASNSD1,3168
METTL5,3169
SSB,3170
